"GEOID","pwsid","totalhh","perArea","medianIncome","income20","HBI","PPI","burden","TRAD"
"060855037092","CA4310011",373,100,21250,13083,18,64.4,"Very High",11.1
"060855037093","CA4310011",503,100,21475,13699,17.1,64.4,"Very High",10.9
"060855037101","CA4310011",595,100,34531,9224,25.4,42.1,"Very High",6.8
"060855037102","CA4310011",489,100,75846,17196,13.7,42.1,"Very High",3.1
"060855037111","CA4310011",198,100,81389,30827,7.6,32.7,"Moderate-High",2.9
"060855037112","CA4310011",473,100,76691,42357,5.5,32.7,"Moderate-High",3.1
"060855037113","CA4310011",386,100,107500,41357,5.7,32.7,"Moderate-High",2.2
"060855037121","CA4310011",363,100,70673,20018,11.7,35,"Very High",3.3
"060855037122","CA4310011",1057,100,43103,13460,17.4,35,"Very High",5.4
"060855037131","CA4310011",855,100,49875,12984,18.1,49.3,"Very High",4.7
"060855037132","CA4310011",271,100,73247,50164,4.7,49.3,"High",3.2
"060855038021","CA4310011",991,100,126250,67343,3.5,20.8,"Low-Moderate",1.9
"060855038022","CA4310011",286,100,94239,69530,3.4,20.8,"Low-Moderate",2.5
"060855038023","CA4310011",402,100,66600,53089,4.4,20.8,"Low-Moderate",3.5
"060855038024","CA4310011",643,100,92338,49246,4.8,20.8,"Moderate-High",2.5
"060855038031","CA4310011",854,100,80403,36224,6.5,23.4,"Moderate-High",2.9
"060855038032","CA4310011",514,100,134688,61566,3.8,23.4,"Low-Moderate",1.7
"060855038041","CA4310011",634,100,114762,47453,5,22.2,"Moderate-High",2
"060855038042","CA4310011",285,100,79306,29435,8,22.2,"Moderate-High",3
"060855038043","CA4310011",744,100,86650,46082,5.1,22.2,"Moderate-High",2.7
"060855039021","CA4310011",388,100,97727,54747,4.3,25,"Low-Moderate",2.4
"060855039022","CA4310011",319,100,53417,40523,5.8,25,"Moderate-High",4.4
"060855039023","CA4310011",309,100,137232,70012,3.4,25,"Low-Moderate",1.7
"060855039024","CA4310011",521,100,75481,40124,5.8,25,"Moderate-High",3.1
"060855039031","CA4310011",621,100,112396,52792,4.4,22.6,"Low-Moderate",2.1
"060855039032","CA4310011",328,100,92917,53102,4.4,22.6,"Low-Moderate",2.5
"060855040011","CA4310011",418,100,56686,24428,9.6,38.3,"Very High",4.1
"060855040012","CA4310011",505,100,103523,48622,4.8,38.3,"High",2.3
"060855040013","CA4310011",614,100,50300,25140,9.3,38.3,"Very High",4.7
"060855040021","CA4310011",660,100,63387,21692,10.8,25.6,"High",3.7
"060855040022","CA4310011",715,100,84415,48451,4.8,25.6,"Moderate-High",2.8
"060855041011","CA4310011",321,100,110893,86216,2.7,31.3,"Low-Moderate",2.1
"060855041012","CA4310011",770,100,72093,45049,5.2,31.3,"Moderate-High",3.3
"060855041021","CA4310011",699,100,105694,57072,4.1,28.5,"Low-Moderate",2.2
"060855041022","CA4310011",261,100,81094,46239,5.1,28.5,"Moderate-High",2.9
"060855041023","CA4310011",361,100,54509,34205,6.9,28.5,"Moderate-High",4.3
"060855042011","CA4310011",852,91.68,155536,66883,3.5,8.8,"Low",1.5
"060855042012","CA4310011",349,100,149625,90071,2.6,8.8,"Low",1.6
"060855042013","CA4310011",412,99.04,157041,43342,5.4,8.8,"Low-Moderate",1.5
"060855042021","CA4310011",372,52.03,231250,151732,1.6,9.1,"Low",1
"060855042022","CA4310011",539,8.99,124013,79550,3,9.1,"Low",1.9
"060855042023","CA4310011",485,96.79,137582,100228,2.3,9.1,"Low",1.7
"060855043071","CA4310011",829,100,121625,56443,4.2,15.8,"Low",1.9
"060855043072","CA4310011",937,100,104620,44821,5.2,15.8,"Low-Moderate",2.2
"060855043081","CA4310011",635,9.41,140662,38794,6,18.2,"Low-Moderate",1.7
"060855043082","CA4310011",506,15.13,73816,12863,18.3,18.2,"Moderate-High",3.2
"060855043083","CA4310011",383,75.4,168086,65902,3.6,18.2,"Low",1.4
"060855043111","CA4310011",976,100,144205,75413,3.1,19,"Low",1.6
"060855043112","CA4310011",1170,100,131691,23991,9.8,19,"Moderate-High",1.8
"060855043113","CA4310011",440,100,170385,72704,3.2,19,"Low",1.4
"060855043141","CA4310011",284,100,170417,97693,2.4,17.5,"Low",1.4
"060855043142","CA4310011",401,100,129750,23373,10,17.5,"Moderate-High",1.8
"060855043143","CA4310011",288,100,109300,34198,6.9,17.5,"Low-Moderate",2.1
"060855043144","CA4310011",340,100,100859,36137,6.5,17.5,"Low-Moderate",2.3
"060855043151","CA4310011",455,100,120625,71774,3.3,10.8,"Low",2
"060855043152","CA4310011",282,100,132500,60093,3.9,10.8,"Low",1.8
"060855043153","CA4310011",386,100,112778,86041,2.7,10.8,"Low",2.1
"060855043154","CA4310011",416,100,124000,68997,3.4,10.8,"Low",1.9
"060855043155","CA4310011",407,100,145742,87049,2.7,10.8,"Low",1.6
"060855043161","CA4310011",798,100,140750,50754,4.6,14,"Low-Moderate",1.7
"060855043162","CA4310011",357,100,132417,74729,3.1,14,"Low",1.8
"060855043163","CA4310011",270,100,67273,20959,11.2,14,"Moderate-High",3.5
"060855043171","CA4310011",568,100,114758,66510,3.5,6.1,"Low",2
"060855043172","CA4310011",649,100,139327,70578,3.3,6.1,"Low",1.7
"060855043181","CA4310011",1180,99.4,107941,48518,4.8,33.5,"Moderate-High",2.2
"060855043182","CA4310011",28,100,115125,38001,6.2,33.5,"Moderate-High",2
"060855043183","CA4310011",485,100,58750,24789,9.5,33.5,"High",4
"060855043191","CA4310011",844,100,95714,36888,6.4,22.6,"Moderate-High",2.5
"060855043192","CA4310011",500,100,113728,59700,3.9,22.6,"Low-Moderate",2.1
"060855043193","CA4310011",1117,100,140324,68523,3.4,22.6,"Low-Moderate",1.7
"060855043201","CA4310011",571,100,179904,58035,4,10.1,"Low",1.3
"060855043202","CA4310011",266,100,133958,63622,3.7,10.1,"Low",1.8
"060855043211","CA4310011",710,100,108409,32855,7.2,17.5,"Low-Moderate",2.2
"060855043212","CA4310011",470,100,101111,62786,3.7,17.5,"Low",2.3
"060855043213","CA4310011",477,100,127008,39778,5.9,17.5,"Low-Moderate",1.9
"060855043221","CA4310011",591,96.88,85190,42541,5.5,18.2,"Low-Moderate",2.8
"060855043222","CA4310011",555,99.74,163013,77251,3,18.2,"Low",1.4
"060855043223","CA4310011",967,100,154097,65210,3.6,18.2,"Low",1.5
"060855043231","CA4310011",446,100,102632,19039,12.3,21.3,"High",2.3
"060855043232","CA4310011",1251,99.38,114141,48691,4.8,21.3,"Moderate-High",2.1
"060855043233","CA4310011",160,100,138871,39848,5.9,21.3,"Moderate-High",1.7
"060855044101","CA4310011",578,97.39,125417,80408,2.9,23,"Low-Moderate",1.9
"060855044102","CA4310011",594,97.88,70919,25040,9.4,23,"High",3.3
"060855044111","CA4310011",837,98.27,141542,70651,3.3,8,"Low",1.7
"060855044112","CA4310011",693,98.01,129464,76554,3.1,8,"Low",1.8
"060855044171","CA4310011",107,0.3,109583,52489,3.6,7.1,"Low",1.7
"060855045044","CA4310011",2926,0.37,148824,60955,3.9,11.5,"Low",1.6
"060855045053","CA4310011",2107,0.33,146288,88259,2.6,17.8,"Low",1.6
"060855050062","CA4310011",3002,59.15,177946,113827,2.1,6.6,"Low",1.3
"060855051001","CA4310011",1953,100,85855,20681,11.3,32.9,"High",2.7
"060855051002","CA4310011",86,77.05,13821,11154,21.1,32.9,"High",17
"060855052031","CA4310011",870,26.96,131750,48829,4.8,15.3,"Low-Moderate",1.8
"060855052032","CA4310011",412,98.68,102188,47708,4.9,15.3,"Low-Moderate",2.3
"060855057003","CA4310011",657,3.6,59682,34756,6.7,34.3,"Moderate-High",3.9
"060855057004","CA4310011",834,0.12,74706,38681,5.7,34.3,"Moderate-High",2.9
"060855058001","CA4310011",374,99.36,115536,64912,3.6,9.2,"Low",2
"060855058002","CA4310011",380,86.11,100750,55461,4.2,9.2,"Low",2.3
"060855058003","CA4310011",340,97.51,151250,81940,2.9,9.2,"Low",1.6
"060855058004","CA4310011",490,97.33,183333,76824,3.1,9.2,"Low",1.3
"060855059002","CA4310011",524,36.35,53000,13845,17,12.4,"Moderate-High",4.4
"060855059003","CA4310011",493,5.04,193162,69490,3.4,12.4,"Low",1.2
"060855062021","CA4310011",733,100,163603,75295,3.1,7,"Low",1.4
"060855062022","CA4310011",861,100,139917,78988,3,7,"Low",1.7
"060855062023","CA4310011",970,100,158125,53248,4.4,7,"Low",1.5
"060855062031","CA4310011",499,98.34,111953,44714,5.2,21.5,"Moderate-High",2.1
"060855062032","CA4310011",1019,98.36,88203,20732,11.3,21.5,"High",2.7
"060855062033","CA4310011",782,100,135781,48416,4.8,21.5,"Moderate-High",1.7
"060855062041","CA4310011",768,100,99474,27793,8.4,12.6,"Low-Moderate",2.4
"060855062042","CA4310011",408,100,74444,23699,9.9,12.6,"Moderate-High",3.1
"060855062043","CA4310011",351,100,105987,48795,4.8,12.6,"Low-Moderate",2.2
"060855062044","CA4310011",499,100,177344,83175,2.8,12.6,"Low",1.3
"060855063011","CA4310011",623,98.96,120069,44680,5.2,15.9,"Low-Moderate",2
"060855063012","CA4310011",814,99.29,85854,34598,6.8,15.9,"Low-Moderate",2.7
"060855063013","CA4310011",460,98.73,76480,19298,12.2,15.9,"Moderate-High",3.1
"060855063014","CA4310011",341,99.13,160089,37397,6.3,15.9,"Low-Moderate",1.5
"060855063021","CA4310011",819,100,118250,49978,4.7,9.2,"Low-Moderate",2
"060855063022","CA4310011",712,100,199107,48635,4.8,9.2,"Low-Moderate",1.2
"060855063023","CA4310011",736,100,161286,94221,2.5,9.2,"Low",1.5
"060855063041","CA4310011",844,100,123000,42412,5.5,17.9,"Low-Moderate",1.9
"060855063042","CA4310011",316,100,107889,23183,10.1,17.9,"Moderate-High",2.2
"060855063043","CA4310011",1001,100,106969,56250,4.2,17.9,"Low",2.2
"060855063051","CA4310011",329,100,72182,21160,11.1,29.9,"High",3.2
"060855063052","CA4310011",825,100,78068,32901,7.1,29.9,"Moderate-High",3
"060855063053","CA4310011",577,100,63179,28347,8.3,29.9,"Moderate-High",3.7
"060855063054","CA4310011",681,100,66528,21266,11,29.9,"High",3.5
"060855064011","CA4310011",1153,100,81813,35467,6.6,20.3,"Moderate-High",2.9
"060855064012","CA4310011",1077,99.45,102371,50851,4.6,20.3,"Moderate-High",2.3
"060855064021","CA4310011",606,100,87500,45972,5.1,20.6,"Moderate-High",2.7
"060855064022","CA4310011",268,100,235948,94032,2.5,20.6,"Low-Moderate",1
"060855064023","CA4310011",970,100,61735,44892,5.2,20.6,"Moderate-High",3.8
"060855064024","CA4310011",345,100,126131,43601,5.4,20.6,"Moderate-High",1.9
"060855065011","CA4310011",488,100,89592,46807,5,34,"Moderate-High",2.6
"060855065012","CA4310011",1125,100,83510,23877,9.8,34,"High",2.8
"060855065013","CA4310011",842,100,63824,13693,17.1,34,"High",3.7
"060855065021","CA4310011",733,100,105625,37966,6.2,15.7,"Low-Moderate",2.2
"060855065022","CA4310011",331,100,158594,88541,2.6,15.7,"Low",1.5
"060855065023","CA4310011",753,100,123665,35489,6.6,15.7,"Low-Moderate",1.9
"060855065031","CA4310011",976,100,120781,40893,5.7,22.9,"Moderate-High",1.9
"060855065032","CA4310011",844,100,35134,17274,13.6,22.9,"High",6.7
"060855065033","CA4310011",901,100,86632,32465,7.2,22.9,"Moderate-High",2.7
"060855066011","CA4310011",614,100,143088,41007,5.7,15,"Low-Moderate",1.6
"060855066012","CA4310011",321,100,205469,83692,2.8,15,"Low",1.1
"060855066013","CA4310011",750,100,80530,27708,8.5,15,"Low-Moderate",2.9
"060855066031","CA4310011",274,100,179688,60846,3.9,12,"Low",1.3
"060855066032","CA4310011",612,100,193295,62270,3.8,12,"Low",1.2
"060855066033","CA4310011",468,100,142794,66689,3.5,12,"Low",1.6
"060855066041","CA4310011",278,100,54514,24589,9.6,10.3,"Moderate-High",4.3
"060855066042","CA4310011",799,100,197566,93619,2.5,10.3,"Low",1.2
"060855066043","CA4310011",510,100,166316,65280,3.6,10.3,"Low",1.4
"060855066044","CA4310011",499,100,188750,81772,2.9,10.3,"Low",1.2
"060855066045","CA4310011",532,100,155789,47448,5,10.3,"Low-Moderate",1.5
"060855066051","CA4310011",894,100,109265,46902,5,19,"Low-Moderate",2.1
"060855066052","CA4310011",730,100,97083,55993,4.2,19,"Low",2.4
"060855066061","CA4310011",282,100,103214,75849,3.1,22.9,"Low-Moderate",2.3
"060855066062","CA4310011",713,100,152604,48859,4.8,22.9,"Moderate-High",1.5
"060855066063","CA4310011",508,100,120833,47221,5,22.9,"Moderate-High",1.9
"060855067011","CA4310011",238,100,160417,62933,3.7,6,"Low",1.5
"060855067012","CA4310011",501,100,161014,79217,3,6,"Low",1.5
"060855067013","CA4310011",523,100,155982,83682,2.8,6,"Low",1.5
"060855067021","CA4310011",624,100,83036,37805,6.2,20.8,"Moderate-High",2.8
"060855067022","CA4310011",625,100,193083,86994,2.7,20.8,"Low-Moderate",1.2
"060855067023","CA4310011",625,100,133839,61713,3.8,20.8,"Low-Moderate",1.8
"060855067031","CA4310011",591,100,160368,119934,2,12.9,"Low",1.5
"060855067032","CA4310011",403,100,102409,46222,5.1,12.9,"Low-Moderate",2.3
"060855067033","CA4310011",314,100,97778,16188,14.5,12.9,"Moderate-High",2.4
"060855068011","CA4310011",687,100,152969,55531,4.2,11.2,"Low",1.5
"060855068012","CA4310011",650,100,100769,31491,7.5,11.2,"Low-Moderate",2.3
"060855068013","CA4310011",484,100,203929,34192,6.9,11.2,"Low-Moderate",1.1
"060855068014","CA4310011",257,100,191797,117566,2,11.2,"Low",1.2
"060855068021","CA4310011",501,100,162083,56673,4.1,8.9,"Low",1.4
"060855068022","CA4310011",376,100,167609,101194,2.3,8.9,"Low",1.4
"060855068023","CA4310011",276,100,160750,43479,5.4,8.9,"Low-Moderate",1.5
"060855068024","CA4310011",321,100,135536,46535,5,8.9,"Low-Moderate",1.7
"060855068025","CA4310011",408,100,124091,62917,3.7,8.9,"Low",1.9
"060855068031","CA4310011",635,100,170078,105139,2.2,11,"Low",1.4
"060855068032","CA4310011",548,100,175962,87672,2.7,11,"Low",1.3
"060855068033","CA4310011",898,100,89246,41091,5.7,11,"Low-Moderate",2.6
"060855068034","CA4310011",269,100,165729,75269,3.1,11,"Low",1.4
"060855068041","CA4310011",333,100,115156,82006,2.9,9.5,"Low",2
"060855068042","CA4310011",419,100,204375,63205,3.7,9.5,"Low",1.1
"060855068043","CA4310011",370,100,204896,70548,3.3,9.5,"Low",1.1
"060855068044","CA4310011",219,100,224886,91965,2.5,9.5,"Low",1
"060855069001","CA4310011",577,100,177299,91091,2.6,3.4,"Low",1.3
"060855069002","CA4310011",680,100,176471,70640,3.3,3.4,"Low",1.3
"060855069003","CA4310011",579,84.2,204821,102236,2.3,3.4,"Low",1.1
"060855069004","CA4310011",860,100,194333,90742,2.6,3.4,"Low",1.2
"060855070011","CA4310011",909,100,134712,68872,3.4,6.5,"Low",1.7
"060855070012","CA4310011",1181,43.47,219391,64103,3.7,6.5,"Low",1.1
"060855070013","CA4310011",621,100,213250,99778,2.4,6.5,"Low",1.1
"060855070014","CA4310011",246,100,111250,41911,5.6,6.5,"Low-Moderate",2.1
"060855070021","CA4310011",708,100,213548,96138,2.4,11.8,"Low",1.1
"060855070022","CA4310011",280,13.89,219828,202800,1.2,11.8,"Low",1.1
"060855071001","CA4310011",457,100,151118,78736,3,11.9,"Low",1.6
"060855071002","CA4310011",887,100,129509,55921,4.2,11.9,"Low",1.8
"060855072031","CA4310011",689,100,160469,48875,4.8,10.7,"Low-Moderate",1.5
"060855072032","CA4310011",485,100,179338,83032,2.8,10.7,"Low",1.3
"060855072051","CA4310011",200,100,181000,79129,3,7,"Low",1.3
"060855072052","CA4310011",743,100,183625,71837,3.3,7,"Low",1.3
"060855072053","CA4310011",585,100,170125,42789,5.5,7,"Low-Moderate",1.4
"060855072054","CA4310011",339,100,204219,56167,4.2,7,"Low",1.1
"060855072061","CA4310011",457,100,204915,81449,2.9,4.2,"Low",1.1
"060855072062","CA4310011",407,100,219847,149956,1.6,4.2,"Low",1.1
"060855073011","CA4310011",218,100,210810,87669,2.7,10.8,"Low",1.1
"060855073012","CA4310011",414,100,219286,86172,2.7,10.8,"Low",1.1
"060855073013","CA4310011",336,100,237857,85398,2.8,10.8,"Low",1
"060855073014","CA4310011",215,100,210063,74712,3.1,10.8,"Low",1.1
"060855073015","CA4310011",583,100,227688,83877,2.8,10.8,"Low",1
"060855073016","CA4310011",702,100,131364,15499,15.2,10.8,"Moderate-High",1.8
"060855073021","CA4310011",655,25.75,203615,125900,1.9,3.4,"Low",1.1
"060855073022","CA4310011",353,62.32,204671,129198,1.8,3.4,"Low",1.1
"060855074011","CA4310011",492,100,204311,58418,4,5.2,"Low",1.1
"060855074012","CA4310011",419,100,192625,70587,3.3,5.2,"Low",1.2
"060855074013","CA4310011",468,100,235278,73158,3.2,5.2,"Low",1
"060855074014","CA4310011",360,100,228125,125352,1.9,5.2,"Low",1
"060855074015","CA4310011",253,100,169375,70749,3.3,5.2,"Low",1.4
"060855074021","CA4310011",435,100,194120,72862,3.2,12.3,"Low",1.2
"060855074022","CA4310011",461,100,169107,55977,4.2,12.3,"Low",1.4
"060855074023","CA4310011",541,100,126528,31774,7.4,12.3,"Low-Moderate",1.9
"060855075001","CA4310011",619,100,128661,63949,3.7,11.3,"Low",1.8
"060855075002","CA4310011",503,100,201368,89906,2.6,11.3,"Low",1.2
"060855075003","CA4310011",496,100,157569,106339,2.2,11.3,"Low",1.5
"060855075004","CA4310011",460,100,161810,41878,5.6,11.3,"Low-Moderate",1.4
"060855076001","CA4310011",279,31.1,212413,58440,4,6.2,"Low",1.1
"060855076002","CA4310011",369,99.25,210186,125108,1.9,6.2,"Low",1.1
"060855076003","CA4310011",615,100,240938,77185,3,6.2,"Low",1
"060855076004","CA4310011",772,97.76,157625,84243,2.8,6.2,"Low",1.5
"060855077013","CA4310011",438,32.52,183750,18198,12.9,11.1,"Moderate-High",1.3
"060855077021","CA4310011",648,72.89,209792,89015,2.6,6.3,"Low",1.1
"060855077022","CA4310011",673,69.2,161181,91650,2.6,6.3,"Low",1.5
"060855077023","CA4310011",745,32.07,205804,74080,3.2,6.3,"Low",1.1
"060855078071","CA4310011",432,99.97,178750,88953,2.6,2.5,"Low",1.3
"060855078072","CA4310011",618,98.17,199205,111059,2.1,2.5,"Low",1.2
"060855078081","CA4310011",296,100,247500,108887,2.2,6.3,"Low",0.9
"060855078082","CA4310011",409,100,197625,95829,2.5,6.3,"Low",1.2
"060855078083","CA4310011",458,100,212508,128403,1.8,6.3,"Low",1.1
"060855078084","CA4310011",612,100,211111,110314,2.1,6.3,"Low",1.1
"060855079031","CA4310011",553,100,203750,106669,2.2,5.2,"Low",1.1
"060855079032","CA4310011",1044,100,191532,70807,3.3,5.2,"Low",1.2
"060855079041","CA4310011",574,100,206607,116185,2,3.4,"Low",1.1
"060855079042","CA4310011",510,100,208750,58639,4,3.4,"Low",1.1
"060855079051","CA4310011",782,100,125152,36165,6.5,14.8,"Low-Moderate",1.9
"060855079052","CA4310011",661,100,166083,74706,3.1,14.8,"Low",1.4
"060855079053","CA4310011",670,100,175833,43297,5.4,14.8,"Low-Moderate",1.3
"060855079061","CA4310011",461,100,221985,54897,4.3,4.4,"Low",1.1
"060855079062","CA4310011",311,100,183698,90547,2.6,4.4,"Low",1.3
"060855079063","CA4310011",264,100,194063,117091,2,4.4,"Low",1.2
"060855079064","CA4310011",341,100,231023,106153,2.2,4.4,"Low",1
"060855080011","CA4310011",800,46.72,171351,88303,2.7,6.7,"Low",1.4
"060855080012","CA4310011",387,98.81,182868,66915,3.5,6.7,"Low",1.3
"060855080013","CA4310011",1418,75.71,128250,48238,4.9,6.7,"Low-Moderate",1.8
"060855080014","CA4310011",306,100,221563,151358,1.6,6.7,"Low",1.1
"060855080031","CA4310011",508,17.12,158971,71385,3.3,13.9,"Low",1.5
"060855080032","CA4310011",268,100,166739,65274,3.6,13.9,"Low",1.4
"060855080041","CA4310011",616,58.95,145167,75662,3.1,13.7,"Low",1.6
"060855080042","CA4310011",404,95.52,200227,80183,2.9,13.7,"Low",1.2
"060855080043","CA4310011",975,99.11,128576,29360,8,13.7,"Low-Moderate",1.8
"060855118001","CA4310011",670,11.94,177143,75983,3.1,8.9,"Low",1.3
"060855118002","CA4310011",439,18.37,159583,76891,3,8.9,"Low",1.5
"060855119051","CA4310011",1020,100,209167,92346,2.5,4.5,"Low",1.1
"060855119071","CA4310011",496,100,151563,55590,4.2,5.1,"Low",1.6
"060855119072","CA4310011",855,100,201125,122858,1.9,5.1,"Low",1.2
"060855119091","CA4310011",1047,19.72,213799,139750,1.7,4.4,"Low",1.1
"060855119092","CA4310011",772,12.81,213000,107860,2.2,4.4,"Low",1.1
"060855119093","CA4310011",833,89.42,171528,114956,2,4.4,"Low",1.4
"060855119101","CA4310011",391,100,194844,95407,2.5,5.7,"Low",1.2
"060855119102","CA4310011",280,100,208713,128679,1.8,5.7,"Low",1.1
"060855119103","CA4310011",407,100,221442,84447,2.8,5.7,"Low",1.1
"060855119111","CA4310011",955,57.21,105614,45185,5.2,12.9,"Low-Moderate",2.2
"060855119112","CA4310011",320,12.98,99286,60747,3.9,12.9,"Low",2.4
"060855119113","CA4310011",588,55.76,227500,96704,2.4,12.9,"Low",1
"060855119121","CA4310011",729,100,247697,107691,2.2,6.5,"Low",0.9
"060855119122","CA4310011",682,100,200500,98199,2.4,6.5,"Low",1.2
"060855119123","CA4310011",351,100,235221,93315,2.5,6.5,"Low",1
"060855119131","CA4310011",400,100,146974,69940,3.4,4.2,"Low",1.6
"060855119132","CA4310011",567,100,208854,64184,3.7,4.2,"Low",1.1
"060855119133","CA4310011",434,100,216786,89062,2.6,4.2,"Low",1.1
"060855119141","CA4310011",445,100,245495,126862,1.9,5.9,"Low",1
"060855119142","CA4310011",1011,100,169940,84966,2.8,5.9,"Low",1.4
"060855119143","CA4310011",416,100,163889,60949,3.9,5.9,"Low",1.4
"060855119151","CA4310011",491,100,107938,34559,6.8,23.4,"Moderate-High",2.2
"060855119152","CA4310011",666,100,76250,41850,5.6,23.4,"Moderate-High",3.1
"060855119161","CA4310011",825,100,94531,12120,19.4,16.4,"Moderate-High",2.5
"060855119162","CA4310011",839,100,180868,105614,2.2,16.4,"Low",1.3
"060855120051","CA4310011",474,100,159479,108096,2.2,9.6,"Low",1.5
"060855120052","CA4310011",272,100,162917,89825,2.6,9.6,"Low",1.4
"060855120053","CA4310011",244,100,178519,97191,2.4,9.6,"Low",1.3
"060855120054","CA4310011",474,100,109125,43370,5.4,9.6,"Low-Moderate",2.1
